# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Wed Jan 12 06:37:51 2022
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total H2O CO2 O3 N2O CO CH4 O2 N2 Rayleigh CIA
8.751336863e+00 9.60682e-01 9.85817e-01 9.99999e-01 9.89457e-01 9.84847e-01 9.99999e-01 9.99425e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.757171087e+00 9.20922e-01 9.44668e-01 9.99999e-01 9.84700e-01 9.85812e-01 9.99999e-01 9.99697e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.763009201e+00 9.19283e-01 9.44851e-01 9.99999e-01 9.84415e-01 9.84281e-01 9.99999e-01 9.99602e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.768851208e+00 9.24235e-01 9.50385e-01 9.99999e-01 9.82266e-01 9.87984e-01 9.99999e-01 9.99719e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.774697108e+00 9.37389e-01 9.64455e-01 9.99999e-01 9.84844e-01 9.86568e-01 9.99999e-01 9.99486e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.780546906e+00 9.02736e-01 9.38656e-01 9.99999e-01 9.73500e-01 9.87853e-01 9.99999e-01 9.98733e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.786400604e+00 7.66406e-01 7.81489e-01 9.99999e-01 9.85421e-01 9.89405e-01 9.99999e-01 9.99372e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.792258205e+00 2.05878e-01 2.08920e-01 9.99999e-01 9.61396e-01 9.90548e-01 9.99999e-01 9.97877e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.798119710e+00 5.87233e-01 6.04041e-01 9.99999e-01 9.73753e-01 9.91160e-01 9.99999e-01 9.99292e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.803985123e+00 4.15381e-02 4.17777e-02 9.99999e-01 9.78737e-01 9.93023e-01 9.99999e-01 9.99681e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.809854447e+00 4.98378e-01 5.04022e-01 9.99999e-01 9.80579e-01 9.93300e-01 9.99999e-01 9.98860e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.815727683e+00 8.07099e-01 8.34667e-01 9.99999e-01 9.71248e-01 9.93307e-01 9.99999e-01 9.99591e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.821604835e+00 8.83264e-01 9.11342e-01 9.99999e-01 9.72676e-01 9.95032e-01 9.99999e-01 9.99913e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.827485905e+00 8.98617e-01 9.42272e-01 9.99999e-01 9.56291e-01 9.94944e-01 9.99999e-01 9.99828e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.833370895e+00 9.25350e-01 9.53733e-01 9.99999e-01 9.74232e-01 9.95258e-01 9.99999e-01 9.99816e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.839259809e+00 9.36227e-01 9.81575e-01 9.99999e-01 9.57175e-01 9.96354e-01 9.99999e-01 9.99575e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.845152649e+00 9.36344e-01 9.82322e-01 9.99999e-01 9.56852e-01 9.96460e-01 9.99999e-01 9.99232e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.851049418e+00 9.32481e-01 9.52649e-01 9.99999e-01 9.80444e-01 9.96949e-01 9.99999e-01 9.99776e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.856950117e+00 9.45840e-01 9.89991e-01 9.99999e-01 9.57696e-01 9.97458e-01 9.99999e-01 9.99862e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.862854751e+00 9.75840e-01 9.89153e-01 9.99999e-01 9.88665e-01 9.97784e-01 9.99999e-01 9.99748e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.868763320e+00 9.58804e-01 9.91927e-01 9.99999e-01 9.68172e-01 9.98481e-01 9.99999e-01 9.99680e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.874675829e+00 9.66463e-01 9.88672e-01 9.99999e-01 9.79615e-01 9.98442e-01 9.99999e-01 9.99184e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.880592280e+00 9.28601e-01 9.79203e-01 9.99999e-01 9.47908e-01 9.98930e-01 9.99999e-01 9.99865e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.886512675e+00 9.49257e-01 9.88802e-01 9.99999e-01 9.60243e-01 9.99153e-01 9.99999e-01 9.99888e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.892437017e+00 9.32652e-01 9.87138e-01 9.99999e-01 9.45481e-01 9.99239e-01 9.99999e-01 9.99743e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.898365308e+00 9.03032e-01 9.42093e-01 9.99999e-01 9.56340e-01 9.99432e-01 9.99999e-01 9.98662e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.904297551e+00 9.60662e-01 9.72068e-01 9.99999e-01 9.89537e-01 9.99451e-01 9.99999e-01 9.99166e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.910233750e+00 8.88204e-01 9.26349e-01 9.99999e-01 9.57470e-01 9.99572e-01 9.99999e-01 9.99304e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.916173906e+00 4.33122e-01 4.36507e-01 9.99999e-01 9.67075e-01 9.99608e-01 9.99999e-01 9.98756e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.922118022e+00 2.66489e-01 2.68587e-01 9.99998e-01 9.50695e-01 9.99637e-01 9.99999e-01 9.99152e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.928066100e+00 9.14649e-01 9.24783e-01 9.99998e-01 9.88571e-01 9.99725e-01 9.99999e-01 9.99692e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.934018144e+00 9.17370e-01 9.67434e-01 9.99998e-01 9.48090e-01 9.99737e-01 9.99999e-01 9.99758e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.939974156e+00 9.38966e-01 9.62189e-01 9.99998e-01 9.75577e-01 9.99801e-01 9.99999e-01 9.99652e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.945934139e+00 8.02350e-01 8.14545e-01 9.99997e-01 9.79630e-01 9.99819e-01 9.99999e-01 9.99613e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.951898095e+00 9.31096e-01 9.71615e-01 9.99997e-01 9.56336e-01 9.99877e-01 9.99999e-01 9.99872e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.957866027e+00 9.60084e-01 9.82268e-01 9.99996e-01 9.77184e-01 9.99900e-01 9.99999e-01 9.99925e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.963837938e+00 9.53328e-01 9.78955e-01 9.99996e-01 9.73255e-01 9.99929e-01 9.99999e-01 9.99732e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.969813830e+00 9.41677e-01 9.67940e-01 9.99995e-01 9.71774e-01 9.99935e-01 9.99999e-01 9.99898e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.975793706e+00 9.57186e-01 9.80078e-01 9.99994e-01 9.76655e-01 9.99948e-01 9.99999e-01 9.99390e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.981777568e+00 9.44862e-01 9.75770e-01 9.99992e-01 9.68229e-01 9.99957e-01 9.99999e-01 9.99875e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.987765420e+00 9.24504e-01 9.39768e-01 9.99990e-01 9.83226e-01 9.99962e-01 9.99999e-01 9.99977e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.993757264e+00 5.71376e-01 5.74435e-01 9.99988e-01 9.83932e-01 9.99964e-01 9.99999e-01 9.99872e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
8.999753102e+00 6.29523e-01 6.40117e-01 9.99984e-01 9.60342e-01 9.99973e-01 9.99999e-01 9.99872e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.005752937e+00 9.00024e-01 9.11596e-01 9.99980e-01 9.86662e-01 9.99975e-01 9.99999e-01 9.99774e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.011756773e+00 9.59496e-01 9.70326e-01 9.99974e-01 9.89468e-01 9.99978e-01 9.99999e-01 9.99300e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.017764610e+00 9.51474e-01 9.64301e-01 9.99967e-01 9.86394e-01 9.99983e-01 9.99999e-01 9.99967e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.023776453e+00 9.30605e-01 9.46667e-01 9.99957e-01 9.82794e-01 9.99986e-01 9.99999e-01 9.99770e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.029792304e+00 8.38501e-01 8.58102e-01 9.99947e-01 9.73650e-01 9.99988e-01 9.99999e-01 9.99497e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.035812166e+00 2.34335e-01 2.35297e-01 9.99929e-01 9.83981e-01 9.99991e-01 9.99999e-01 9.99958e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.041836041e+00 8.71881e-01 8.81005e-01 9.99893e-01 9.88114e-01 9.99994e-01 9.99999e-01 9.99675e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.047863931e+00 9.33320e-01 9.57753e-01 9.99842e-01 9.74939e-01 9.99996e-01 9.99999e-01 9.99257e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.053895841e+00 9.58218e-01 9.76720e-01 9.99781e-01 9.81176e-01 9.99996e-01 9.99999e-01 9.99713e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.059931771e+00 9.62932e-01 9.83082e-01 9.99716e-01 9.79901e-01 9.99997e-01 9.99999e-01 9.99841e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.065971726e+00 9.52659e-01 9.63577e-01 9.99699e-01 9.88586e-01 9.99998e-01 9.99999e-01 9.99973e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.072015707e+00 9.00832e-01 9.34032e-01 9.99576e-01 9.63445e-01 9.99998e-01 9.99999e-01 9.99815e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.078063717e+00 3.37432e-01 3.38641e-01 9.99246e-01 9.86639e-01 9.99998e-01 9.99999e-01 9.99845e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.084115760e+00 8.58601e-01 8.72740e-01 9.99112e-01 9.80167e-01 9.99999e-01 9.99999e-01 9.99755e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.090171837e+00 6.99632e-01 7.10076e-01 9.99287e-01 9.72367e-01 9.99999e-01 9.99999e-01 9.99983e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.096231952e+00 6.80493e-01 6.88200e-01 9.98912e-01 9.76353e-01 9.99999e-01 9.99999e-01 9.99937e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.102296106e+00 9.39329e-01 9.65581e-01 9.97883e-01 9.74347e-01 9.99999e-01 9.99999e-01 9.99814e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.108364304e+00 9.62030e-01 9.85135e-01 9.97193e-01 9.79265e-01 9.99999e-01 9.99999e-01 9.99869e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.114436547e+00 9.70749e-01 9.92005e-01 9.98008e-01 9.80502e-01 9.99999e-01 9.99999e-01 9.99909e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.120512838e+00 9.62703e-01 9.88185e-01 9.95619e-01 9.78286e-01 9.99999e-01 9.99999e-01 9.99779e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.126593179e+00 9.62495e-01 9.94674e-01 9.93012e-01 9.74457e-01 9.99999e-01 9.99999e-01 9.99743e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.132677575e+00 9.48963e-01 9.93957e-01 9.93043e-01 9.61036e-01 9.99999e-01 9.99999e-01 9.99963e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.138766027e+00 9.54780e-01 9.94226e-01 9.93667e-01 9.66258e-01 9.99999e-01 9.99999e-01 9.99804e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.144858537e+00 9.59054e-01 9.90004e-01 9.92535e-01 9.75808e-01 9.99999e-01 9.99999e-01 9.99946e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.150955110e+00 9.49356e-01 9.86250e-01 9.90450e-01 9.71254e-01 9.99999e-01 9.99999e-01 9.99938e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.157055746e+00 9.18772e-01 9.58008e-01 9.78327e-01 9.78614e-01 9.99999e-01 9.99999e-01 9.99673e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.163160450e+00 3.48141e-01 3.52208e-01 9.78292e-01 9.79036e-01 9.99999e-01 9.99999e-01 9.99935e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.169269224e+00 8.83536e-01 9.07779e-01 9.91522e-01 9.77190e-01 9.99999e-01 9.99999e-01 9.99886e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.175382070e+00 9.32421e-01 9.83135e-01 9.73436e-01 9.72888e-01 9.99999e-01 9.99999e-01 9.99707e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.181498991e+00 9.27057e-01 9.92071e-01 9.56742e-01 9.75050e-01 9.99999e-01 9.99999e-01 9.99880e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.187619991e+00 9.43410e-01 9.84953e-01 9.84826e-01 9.70591e-01 9.99999e-01 9.99999e-01 9.99679e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.193745071e+00 9.04077e-01 9.69641e-01 9.66712e-01 9.58339e-01 9.99999e-01 9.99999e-01 9.99789e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.199874234e+00 9.08513e-01 9.94686e-01 9.38568e-01 9.69793e-01 9.99998e-01 9.99999e-01 9.99954e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.206007484e+00 9.47150e-01 9.91482e-01 9.80839e-01 9.72677e-01 9.99998e-01 9.99999e-01 9.99983e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.212144822e+00 7.70529e-01 8.08548e-01 9.54281e-01 9.78770e-01 9.99997e-01 9.99999e-01 9.99895e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.218286252e+00 8.74586e-01 9.84203e-01 9.03134e-01 9.78505e-01 9.99996e-01 9.99999e-01 9.99979e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.224431776e+00 9.50876e-01 9.91483e-01 9.84105e-01 9.73971e-01 9.99996e-01 9.99999e-01 9.99978e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.230581397e+00 8.99005e-01 9.96235e-01 9.16966e-01 9.80785e-01 9.99995e-01 9.99999e-01 9.99967e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.236735118e+00 9.16027e-01 9.97293e-01 9.35804e-01 9.78762e-01 9.99995e-01 9.99999e-01 9.99879e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.242892941e+00 9.24145e-01 9.91817e-01 9.57241e-01 9.68594e-01 9.99993e-01 9.99999e-01 9.99978e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.249054870e+00 7.81778e-01 9.45543e-01 8.64840e-01 9.27429e-01 9.99992e-01 9.99999e-01 9.99900e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.255220907e+00 9.42535e-01 9.95042e-01 9.78635e-01 9.67187e-01 9.99992e-01 9.99999e-01 9.99958e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.261391054e+00 8.67061e-01 9.95250e-01 8.86182e-01 9.77564e-01 9.99988e-01 9.99999e-01 9.99885e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.267565315e+00 9.45895e-01 9.96706e-01 9.66433e-01 9.80735e-01 9.99988e-01 9.99999e-01 9.99958e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.273743692e+00 9.16016e-01 9.97073e-01 9.31538e-01 9.81854e-01 9.99990e-01 9.99999e-01 9.99980e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.279926187e+00 8.93686e-01 9.95785e-01 9.17595e-01 9.73372e-01 9.99984e-01 9.99999e-01 9.99958e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.286112805e+00 9.19445e-01 9.81169e-01 9.53309e-01 9.78731e-01 9.99982e-01 9.99999e-01 9.99941e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.292303547e+00 7.63500e-01 9.19336e-01 8.27716e-01 9.79462e-01 9.99985e-01 9.99999e-01 9.99955e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.298498416e+00 9.16678e-01 9.63094e-01 9.79598e-01 9.70466e-01 9.99984e-01 9.99999e-01 9.99987e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.304697415e+00 6.01252e-01 6.85077e-01 8.27481e-01 9.43412e-01 9.99983e-01 9.99999e-01 9.99971e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.310900546e+00 7.84138e-01 8.05842e-01 9.83201e-01 9.79108e-01 9.99974e-01 9.99999e-01 9.99801e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.317107813e+00 8.06521e-01 9.62723e-01 8.50633e-01 9.76759e-01 9.99972e-01 9.99999e-01 9.99955e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.323319218e+00 7.73272e-01 7.97083e-01 9.86747e-01 9.75758e-01 9.99971e-01 9.99999e-01 9.99889e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.329534765e+00 8.51139e-01 9.86212e-01 8.76863e-01 9.77910e-01 9.99976e-01 9.99999e-01 9.99828e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.335754454e+00 9.46983e-01 9.93306e-01 9.86764e-01 9.65943e-01 9.99976e-01 9.99999e-01 9.99949e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.341978291e+00 8.30668e-01 9.94000e-01 8.66197e-01 9.54654e-01 9.99975e-01 9.99999e-01 9.99945e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.348206276e+00 9.37901e-01 9.93391e-01 9.89082e-01 9.54264e-01 9.99979e-01 9.99999e-01 9.99987e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.354438414e+00 7.87257e-01 9.88201e-01 8.96192e-01 8.74098e-01 9.99978e-01 9.99999e-01 9.99963e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.360674706e+00 8.61904e-01 9.86164e-01 9.89696e-01 8.82520e-01 9.99978e-01 9.99999e-01 9.99971e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.366915156e+00 7.78134e-01 9.69327e-01 9.19415e-01 8.57038e-01 9.99978e-01 9.99999e-01 9.99983e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.373159766e+00 6.97870e-01 8.60893e-01 9.90148e-01 7.93983e-01 9.99977e-01 9.99999e-01 9.99964e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.379408539e+00 1.72233e-01 1.85707e-01 9.41379e-01 8.03318e-01 9.99980e-01 9.99999e-01 9.99986e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.385661478e+00 6.97028e-01 8.89688e-01 9.93233e-01 7.67454e-01 9.99980e-01 9.99999e-01 9.99941e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.391918586e+00 6.41774e-01 9.71732e-01 9.81147e-01 6.66126e-01 9.99980e-01 9.99999e-01 9.99981e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.398179865e+00 6.86891e-01 9.82028e-01 9.92474e-01 7.02184e-01 9.99980e-01 9.99999e-01 9.99991e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.404445318e+00 5.26704e-01 9.73656e-01 9.94166e-01 5.40356e-01 9.99981e-01 9.99999e-01 9.99986e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.410714948e+00 3.78496e-01 7.06646e-01 9.85948e-01 4.43365e-01 9.99980e-01 9.99999e-01 9.99937e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.416988758e+00 4.68134e-01 9.73612e-01 9.75375e-01 4.83868e-01 9.99979e-01 9.99999e-01 9.99981e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.423266751e+00 3.74827e-01 9.87640e-01 9.89211e-01 3.81569e-01 9.99981e-01 9.99999e-01 9.99972e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.429548929e+00 3.57057e-01 8.97638e-01 9.40108e-01 3.77643e-01 9.99981e-01 9.99999e-01 9.99962e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.435835295e+00 3.51721e-01 8.65513e-01 9.89980e-01 3.70080e-01 9.99981e-01 9.99999e-01 9.99986e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.442125851e+00 3.54914e-01 9.75894e-01 8.91784e-01 3.77481e-01 9.99984e-01 9.99999e-01 9.99975e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.448420602e+00 2.51531e-01 9.53924e-01 9.85864e-01 2.56552e-01 9.99991e-01 9.99999e-01 9.99969e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.454719549e+00 3.82986e-01 9.93709e-01 9.57386e-01 3.89852e-01 9.99993e-01 9.99999e-01 9.99973e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.461022695e+00 4.16345e-01 9.92688e-01 9.63556e-01 4.23640e-01 9.99994e-01 9.99999e-01 9.99905e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.467330044e+00 1.80029e-01 9.86740e-01 9.85048e-01 1.83725e-01 9.99994e-01 9.99999e-01 9.99952e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.473641597e+00 3.74111e-01 7.21346e-01 8.75868e-01 4.50684e-01 9.99996e-01 9.99999e-01 9.99964e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.479957358e+00 2.66059e-01 9.86875e-01 9.87908e-01 2.70225e-01 9.99993e-01 9.99999e-01 9.99991e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.486277330e+00 2.31518e-01 9.95602e-01 8.78848e-01 2.39623e-01 9.99991e-01 9.99999e-01 9.99987e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.492601515e+00 2.55729e-01 9.92561e-01 9.72374e-01 2.59446e-01 9.99993e-01 9.99999e-01 9.99964e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.498929916e+00 3.15830e-01 9.95057e-01 9.78688e-01 3.21643e-01 9.99994e-01 9.99999e-01 9.99985e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.505262536e+00 2.17102e-01 9.87563e-01 8.87907e-01 2.25114e-01 9.99991e-01 9.99999e-01 9.99980e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.511599377e+00 3.26474e-01 7.08892e-01 9.91947e-01 3.80124e-01 9.99985e-01 9.99999e-01 9.99987e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.517940444e+00 2.14745e-01 9.73964e-01 8.38870e-01 2.28934e-01 9.99983e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.524285737e+00 4.08813e-01 9.56548e-01 9.81706e-01 4.25312e-01 9.99993e-01 9.99999e-01 9.99984e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.530635261e+00 2.86438e-01 7.45602e-01 9.87429e-01 3.23699e-01 9.99992e-01 9.99999e-01 9.99993e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.536989018e+00 4.50956e-01 9.87909e-01 8.98847e-01 4.73710e-01 9.99986e-01 9.99999e-01 9.99994e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.543347011e+00 2.81812e-01 9.95012e-01 9.92587e-01 2.84633e-01 9.99976e-01 9.99999e-01 9.99967e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.549709242e+00 5.33105e-01 9.97384e-01 9.31683e-01 5.47477e-01 9.99988e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.556075715e+00 4.83231e-01 9.98443e-01 9.72557e-01 4.89986e-01 9.99993e-01 9.99999e-01 9.99992e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.562446432e+00 6.12382e-01 9.97707e-01 9.92803e-01 6.17399e-01 9.99981e-01 9.99999e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.568821396e+00 6.25977e-01 9.98667e-01 8.54158e-01 6.91171e-01 9.99971e-01 9.99999e-01 9.99983e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.575200611e+00 7.72031e-01 9.95275e-01 9.91130e-01 7.80520e-01 9.99984e-01 9.99999e-01 9.99993e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.581584078e+00 8.39993e-01 9.97596e-01 9.85220e-01 8.50971e-01 9.99989e-01 9.99999e-01 9.99982e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.587971800e+00 7.77452e-01 9.78205e-01 9.15532e-01 8.38282e-01 9.99977e-01 9.99999e-01 9.99976e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.594363782e+00 7.47435e-01 9.35024e-01 9.94434e-01 7.76435e-01 9.99969e-01 9.99999e-01 9.99975e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.600760024e+00 2.80000e-01 9.96062e-01 9.53112e-01 2.84842e-01 9.99989e-01 9.99999e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.607160531e+00 2.65602e-01 9.88939e-01 9.67891e-01 2.69735e-01 9.99985e-01 9.99999e-01 9.99968e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
9.613565304e+00 2.43098e-01 9.87550e-01 9.95149e-01 2.45946e-01 9.99976e-01 9.99999e-01 9.99982e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01
